Unnamed: 0;hyperlink;locality;postcode;house_is;property_subtype;price;sale;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has;duplicates;null
7;https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8956873;anderlecht;1070;No;apartment;270000;None;3;100;Yes;No;No;Yes;12;No;None;None;None;3;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/8956861;nivelles;1400;No;apartment;365000;None;3;155;Yes;No;No;Yes;12;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/8956858;borgerhout;2140;No;apartment;159000;None;1;65;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/8956842;huy;4500;No;apartment;159000;None;2;119;Yes;No;No;Yes;4;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/duplex/for-sale/grimbergen/1853/8956824;grimbergen;1853;No;duplex;320000;None;2;119;Yes;No;No;Yes;7;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/8813306;namur;5000;No;apartment;279000;None;3;105;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/penthouse/for-sale/antwerp/2000/8956815;antwerp;2000;No;penthouse;957000;None;3;203;Yes;No;No;Yes;14;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/8956800;antwerp;2060;No;apartment;199000;None;2;84;No;No;No;Yes;3;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/8956788;vilvoorde;1800;No;apartment;364000;None;3;161;Yes;No;No;Yes;26;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen-strombeek-bever/1853/8863648;grimbergen-strombeek-bever;1853;No;apartment;225000;None;3;90;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/penthouse/for-sale/zele/9240/8956785;zele;9240;No;penthouse;365000;None;2;125;Yes;No;No;Yes;35;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/zele/9240/8956784;zele;9240;No;apartment;199750;None;1;71;Yes;No;No;Yes;9;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8956783;anderlecht;1070;No;apartment;199000;None;2;80;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/8956778;uccle;1180;No;duplex;289000;None;2;130;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/8956730;dilbeek;1700;No;apartment;189000;None;3;70;Yes;No;No;Yes;6;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8956725;antwerp;2000;No;apartment;319000;None;2;95;No;No;No;Yes;3;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/genk/3600/8956714;genk;3600;No;apartment;278000;None;3;110;No;No;No;Yes;18;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/beringen/3583/8956713;beringen;3583;No;apartment;189000;None;2;85;Yes;No;No;Yes;20;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/ham-kwaadmechelen/3945/8956712;ham-kwaadmechelen;3945;No;apartment;250000;None;3;122;Yes;No;No;Yes;14;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/8956708;antwerpen-deurne;2100;No;apartment;159000;None;1;70;Yes;No;No;Yes;7;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/8956706;antwerpen-deurne;2100;No;apartment;149000;None;1;70;Yes;No;No;Yes;7;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-deurne/2100/8956704;antwerpen-deurne;2100;No;apartment;145000;None;1;70;Yes;No;No;Yes;7;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/braine-lalleud/1420/8957211;braine-lalleud;1420;Yes;house;345000;None;4;162;Yes;No;No;Yes;10;Yes;40;None;100;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/machelen/1830/8957209;machelen;1830;Yes;house;215000;None;2;106;Yes;No;No;Yes;4;Yes;None;None;140;2;No;0;4
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/oostende/8400/8957203;oostende;8400;Yes;apartment-block;152000;None;3;180;No;No;No;No;None;No;None;None;65;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/erquelinnes/6560/8957201;erquelinnes;6560;Yes;house;130000;None;2;127;Yes;No;No;No;None;Yes;40;None;170;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/merksem/2170/8957186;merksem;2170;Yes;house;280000;None;4;147;Yes;No;No;Yes;None;Yes;76;None;180;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/bissegem/8501/8957156;bissegem;8501;Yes;house;165000;None;3;140;No;No;No;Yes;None;Yes;100;None;185;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8531/8957192;harelbeke;8531;Yes;house;175000;None;4;120;Yes;No;No;No;None;No;None;None;366;2;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/temse/9140/8957190;temse;9140;Yes;villa;790000;None;4;None;No;No;No;No;None;No;None;None;3300;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/woluwe-st-pierre/1150/8957188;woluwe-st-pierre;1150;Yes;house;530000;None;3;177;Yes;No;No;No;None;No;None;None;177;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/renaix/9600/8957187;renaix;9600;Yes;house;225000;None;4;130;Yes;No;No;No;None;No;None;None;1580;2;No;0;5
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/brakel/9660/8957182;brakel;9660;Yes;mixed-use-building;349900;None;4;227;Yes;No;No;No;None;Yes;None;None;1302;4;No;0;5
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/corbais/1435/8957180;corbais;1435;Yes;mixed-use-building;225000;None;1;130;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/8957179;brakel;9660;Yes;house;349900;None;4;227;Yes;No;No;No;None;Yes;None;None;1302;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/vielsalm/6690/8957178;vielsalm;6690;Yes;villa;200000;None;5;165;No;No;Yes;No;None;Yes;None;None;951;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/mons-havre/7021/8744140;mons-havre;7021;Yes;house;124000;None;2;130;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/binche/7130/8957172;binche;7130;Yes;house;90000;None;4;130;Yes;No;No;No;None;No;None;None;70;2;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/damme/8340/8957166;damme;8340;Yes;villa;448000;None;4;362;Yes;No;No;Yes;None;No;None;None;1275;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/renaix/9600/8957165;renaix;9600;Yes;house;80000;None;2;140;No;No;No;No;None;No;None;None;330;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/erpe/9420/8957154;erpe;9420;Yes;house;289000;None;3;150;Yes;No;No;Yes;30;Yes;120;None;274;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/gent/9000/8957152;gent;9000;Yes;house;289000;None;3;166;Yes;No;No;Yes;6;No;None;None;66;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8903407;uccle;1180;Yes;house;846000;None;4;385;No;No;No;Yes;8;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/val-meer/3770/8676973;val-meer;3770;Yes;house;353000;None;4;280;Yes;No;No;Yes;None;Yes;None;None;740;3;No;0;5
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/celles/7760/8957147;celles;7760;Yes;apartment-block;5000000;None;90;3600;No;No;No;No;None;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/other-property/for-sale/celles/7760/8957146;celles;7760;Yes;other-property;5000000;None;90;3600;No;No;No;No;None;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/country-cottage/for-sale/havinnes/7531/8957143;havinnes;7531;Yes;country-cottage;185000;None;2;150;Yes;No;No;No;None;Yes;950;None;1071;4;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/langemark/8920/8957142;langemark;8920;Yes;house;245000;None;4;174;Yes;No;No;No;None;No;None;None;697;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/marche-en-famenne/6900/8957120;marche-en-famenne;6900;Yes;house;115000;None;3;95;Yes;No;No;No;None;No;None;None;30;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/lier/2500/8957098;lier;2500;Yes;house;440000;None;4;232;Yes;No;No;No;None;No;None;None;169;1;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/8957078;quievrain;7380;Yes;house;105000;None;2;96;Yes;No;No;Yes;20;Yes;180;None;340;3;No;0;3
7;https://www.immoweb.be/en/classified/town-house/for-sale/vottem/4041/8957084;vottem;4041;Yes;town-house;275000;None;3;175;Yes;No;No;Yes;22;Yes;140;None;280;2;No;0;3
7;https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8956702;auderghem;1160;No;apartment;418000;None;2;115;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8956701;auderghem;1160;No;apartment;390000;None;2;90;Yes;No;No;Yes;3;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8956699;auderghem;1160;No;apartment;995000;None;3;190;Yes;No;No;Yes;64;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8956686;bruxelles;1000;No;apartment;430000;None;2;96;Yes;No;No;Yes;2;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/8956679;woluwe-saint-pierre;1150;No;apartment;270000;None;1;55;Yes;No;No;Yes;15;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sint-stevens-woluwe/1932/8956678;zaventem-sint-stevens-woluwe;1932;No;apartment;270000;None;1;55;Yes;No;No;Yes;15;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/duplex/for-sale/temse/9140/8956674;temse;9140;No;duplex;188000;None;3;None;Yes;No;No;No;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/8956655;deurne;2100;No;apartment;234000;None;3;120;Yes;No;No;Yes;12;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/8956654;sint-amandsberg;9040;No;apartment;220000;None;2;115;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/penthouse/for-sale/merchtem/1785/8956651;merchtem;1785;No;penthouse;475000;None;4;166;Yes;No;No;Yes;37;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/8956650;edegem;2650;No;apartment;198000;None;2;85;Yes;No;No;Yes;14;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/knokke-centrum/8300/8956643;knokke-centrum;8300;No;apartment;645000;None;3;None;Yes;No;No;Yes;5;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/8956642;merksem;2170;No;apartment;139900;None;2;90;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/8956638;kortrijk;8500;No;apartment;185000;None;2;None;Yes;No;No;No;None;No;None;None;None;4;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/8664077;brugge;8000;No;apartment;99500;None;1;48;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/penthouse/for-sale/blankenberge/8370/8802005;blankenberge;8370;No;penthouse;635000;None;3;120;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/flat-studio/for-sale/westende/8434/8956610;westende;8434;No;flat-studio;115000;None;1;33;Yes;Yes;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/8956605;zwevezele;8750;No;apartment;220000;None;2;101;No;No;No;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8938156;bruxelles;1000;No;apartment;150000;None;None;26;No;Yes;No;No;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2018/8956586;antwerp;2018;No;ground-floor;345000;None;2;132;Yes;No;No;Yes;18;Yes;10;None;None;2;No;0;4
7;https://www.immoweb.be/en/classified/apartment/for-sale/boom/2850/8956579;boom;2850;No;apartment;369000;None;2;120;Yes;No;No;Yes;50;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/kessel-lo/3010/8956577;kessel-lo;3010;No;apartment;290000;None;2;71;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/8956574;sint-truiden;3800;No;apartment;285000;None;2;135;Yes;No;No;Yes;72;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/penthouse/for-sale/alken/3570/8956572;alken;3570;No;penthouse;360000;None;3;None;Yes;Yes;No;Yes;28;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/8956571;knokke;8300;No;apartment;375000;None;1;83;Yes;No;Yes;Yes;65;Yes;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/duplex/for-sale/brugge/8000/8956569;brugge;8000;No;duplex;375000;None;2;None;Yes;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/duplex/for-sale/beringen/3580/8956564;beringen;3580;No;duplex;137000;None;2;71;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/8956561;antwerp;2060;No;apartment;175900;None;2;98;No;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/8956553;bornem;2880;No;apartment;165000;None;1;55;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/8956550;izegem;8870;No;apartment;269000;None;3;165;No;No;No;Yes;18;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/villa/for-sale/sint-denijs-westrem/9051/8957094;sint-denijs-westrem;9051;Yes;villa;665000;None;3;245;Yes;No;No;No;None;Yes;None;None;764;None;No;0;6
7;https://www.immoweb.be/en/classified/mansion/for-sale/mechelen/2800/8957076;mechelen;2800;Yes;mansion;595000;None;3;267;Yes;No;No;Yes;21;Yes;119;None;219;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/rumst/2840/8957081;rumst;2840;Yes;house;450000;None;3;220;Yes;No;Yes;Yes;40;Yes;160;None;572;4;No;0;3
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles-ville/1000/8957079;bruxelles-ville;1000;Yes;apartment-block;2975000;None;25;1193;Yes;No;No;Yes;None;No;None;None;8648;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/les-bons-villers/6210/8957056;les-bons-villers;6210;Yes;house;285000;None;3;252;Yes;No;No;Yes;67;Yes;330;None;460;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/jemappes/7012/8957064;jemappes;7012;Yes;house;125000;None;3;160;Yes;No;No;No;None;No;None;None;160;2;No;0;5
7;https://www.immoweb.be/en/classified/mansion/for-sale/ixelles/1050/8957070;ixelles;1050;Yes;mansion;1350000;None;4;420;No;No;Yes;Yes;None;No;None;None;360;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/ledeberg/9050/8957030;ledeberg;9050;Yes;house;380000;None;3;140;No;No;No;Yes;None;No;None;None;121;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/molenbeek-st-jean/1080/8957069;molenbeek-st-jean;1080;Yes;apartment-block;2975000;None;25;1193;Yes;No;No;Yes;None;No;None;None;8648;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/8957057;deurne;2100;Yes;house;299000;None;3;135;No;No;No;No;None;No;None;None;135;1;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/8957052;aubange;6790;Yes;house;85000;None;5;265;No;No;No;No;None;Yes;83;None;215;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/halanzy/6792/8957051;halanzy;6792;Yes;house;195000;None;2;90;No;No;No;Yes;10;Yes;50;None;100;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/cul-des-sarts/5660/8783860;cul-des-sarts;5660;Yes;house;499000;None;6;637;Yes;No;No;Yes;None;Yes;14693;None;14693;4;No;0;4
7;https://www.immoweb.be/en/classified/villa/for-sale/veldegem/8210/8957049;veldegem;8210;Yes;villa;525000;None;4;None;Yes;No;No;Yes;None;No;None;None;None;4;No;0;7
7;https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/8813739;gullegem;8560;Yes;house;175000;None;3;110;Yes;No;No;Yes;None;No;None;None;102;None;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/8957029;wondelgem;9032;Yes;house;385000;None;4;150;Yes;No;Yes;Yes;None;Yes;None;None;333;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/manage/7170/8957021;manage;7170;Yes;house;115000;None;2;97;No;No;No;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/rhode-st-genese/1640/8934991;rhode-st-genese;1640;Yes;house;340000;None;3;160;Yes;No;Yes;Yes;31;No;None;None;94;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/st-job-in-t-goor/2960/8957019;st-job-in-t-goor;2960;Yes;house;495000;None;4;195;Yes;No;No;Yes;None;No;None;None;379;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/renaix/9600/8899250;renaix;9600;Yes;house;365000;None;6;600;No;No;No;No;None;No;None;None;1380;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/8957018;genappe;1470;Yes;house;385000;None;4;150;Yes;No;No;No;None;Yes;64;None;110;2;No;0;4
7;https://www.immoweb.be/en/classified/bungalow/for-sale/ayeneux/4630/8902618;ayeneux;4630;Yes;bungalow;320000;None;3;140;No;No;No;Yes;18;Yes;444;None;600;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/8957016;wijnegem;2110;Yes;house;349000;None;3;143;Yes;No;No;Yes;None;Yes;None;None;244;2;No;0;5
7;https://www.immoweb.be/en/classified/bungalow/for-sale/lebbeke/9280/8675326;lebbeke;9280;Yes;bungalow;395000;None;4;250;Yes;No;Yes;Yes;55;Yes;657;None;807;4;No;0;3
7;https://www.immoweb.be/en/classified/villa/for-sale/wingene/8750/8872534;wingene;8750;Yes;villa;234000;None;3;175;No;No;No;No;None;No;None;None;1246;4;No;0;5
7;https://www.immoweb.be/en/classified/town-house/for-sale/vilvoorde/1800/8957011;vilvoorde;1800;Yes;town-house;425000;None;4;203;Yes;No;No;Yes;18;Yes;None;None;475;3;No;0;4
7;https://www.immoweb.be/en/classified/town-house/for-sale/mont-sur-marchienne/6032/8875582;mont-sur-marchienne;6032;Yes;town-house;170000;None;2;130;Yes;No;No;No;None;No;None;None;856;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/charleroi-jumet/6040/8957003;charleroi-jumet;6040;Yes;house;129000;None;2;80;Yes;No;No;Yes;None;No;None;None;380;3;No;0;5
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/jemeppe-sur-meuse/4101/8601578;jemeppe-sur-meuse;4101;Yes;mixed-use-building;109000;None;2;180;Yes;No;No;Yes;25;Yes;94;None;219;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/fleron-romsee/4624/8957000;fleron-romsee;4624;Yes;house;205000;None;3;None;Yes;No;No;No;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/8956549;zwevezele;8750;No;apartment;215000;None;2;91;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8956544;antwerp;2000;No;apartment;320000;None;3;112;Yes;No;No;Yes;2;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/8752887;nieuwpoort;8620;No;apartment;125000;None;1;None;No;No;No;No;None;No;None;None;None;None;Yes;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/oostduinkerke/8670/8956540;oostduinkerke;8670;No;apartment;415000;None;3;None;No;No;No;Yes;None;No;None;None;None;None;No;0;8
